course_id,course_name,section_id,session,days/times,dates,instructor,status
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 002-LEC (8083)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 11:00am - 12:15pm Fr 2:00pm - 4:00pm Fr 2:00pm - 4:00pm Fr 2:00pm - 4:00pm¥,¥Dates: 09/03/2019 - 12/13/2019 10/04/2019 - 10/04/2019 11/01/2019 - 11/01/2019 12/06/2019 - 12/06/2019¥,¥Instructor: Maitland Jones, Nicholas Gregory Angelo¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 101-RCT (8084)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 8:00am - 9:15am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Petra Tosovska¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 102-RCT (8085)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Petra Tosovska¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 103-RCT (8086)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Petra Tosovska¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 105-RCT (8088)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 8:00am - 9:15am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Thomas John Kwok¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 111-RCT (8093)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Thanuka Dananjaya Deegau Udumulla¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 112-RCT (8094)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Thanuka Dananjaya Deegau Udumulla¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 113-RCT (8095)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 12:30pm - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Nihar Ranjan Panigrahi¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 115-RCT (8096)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Nihar Ranjan Panigrahi¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 201-LAB (8100)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 9:30am - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Daniel W Heindel¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 213-LAB (8106)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 9:30am - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Petra Tosovska¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 214-LAB (8107)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 9:30am - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Nihar Ranjan Panigrahi¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 219-LAB (9375)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 2:30pm - 6:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Xuefei Luo¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 225-LAB (8117)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 9:30am - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Petra Tosovska¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 226-LAB (8118)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 9:30am - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Alex R Nazzaro¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 231-LAB (8123)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 2:30pm - 6:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Thanuka Dananjaya Deegau Udumulla¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 232-LAB (8124)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 2:30pm - 6:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Daniel W Heindel¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 234-LAB (8126)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 2:30pm - 6:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Matthew McLarney DiCairano¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 243-LAB (8129)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 2:30pm - 6:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Matthew McLarney DiCairano¥,¥Status: Open¥
¥CHEMUA225153328¥,¥CHEM-UA 225 - Organic Chemistry I & Laboratory¥,¥Section: 245-LAB (8131)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 2:30pm - 6:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Zisis Peitsinis¥,¥Status: Open¥
¥CHEMUA226153329¥,¥CHEM-UA 226 - Organic Chemistry II & Laboratory¥,¥Section: 001-LEC (9131)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 2:00pm - 3:15pm Fr 2:00pm - 4:00pm Fr 2:00pm - 4:00pm Fr 2:00pm - 4:00pm¥,¥Dates: 09/03/2019 - 12/13/2019 10/04/2019 - 10/04/2019 11/01/2019 - 11/01/2019 12/06/2019 - 12/06/2019¥,¥Instructor: Hong Zhao, Tianning Diao¥,¥Status: Open¥
¥CHEMUA226153329¥,¥CHEM-UA 226 - Organic Chemistry II & Laboratory¥,¥Section: 101-RCT (9132)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 8:00am - 9:15am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Hong Zhao¥,¥Status: Open¥
¥CHEMUA226153329¥,¥CHEM-UA 226 - Organic Chemistry II & Laboratory¥,¥Section: 105-RCT (19597)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 8:00am - 9:15am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Tongil Aristide Ko¥,¥Status: Open¥
¥CHEMUA651126701¥,¥CHEM-UA 651 - Quantum Mechanics & Spectroscopy¥,¥Section: 001-LEC (8132)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Nicholas Geacintov¥,¥Status: Open¥
¥CHEMUA651126701¥,¥CHEM-UA 651 - Quantum Mechanics & Spectroscopy¥,¥Section: 103-RCT (8133)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Dubravko Sabo¥,¥Status: Open¥
¥CHEMUA651126701¥,¥CHEM-UA 651 - Quantum Mechanics & Spectroscopy¥,¥Section: 104-RCT (8134)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 12:30pm - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Dubravko Sabo¥,¥Status: Open¥
¥CHEMUA652126702¥,¥CHEM-UA 652 - Thermodynamics & Kinetics¥,¥Section: 001-LEC (9217)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Alexej Jerschow¥,¥Status: Open¥
¥CHEMUA652126702¥,¥CHEM-UA 652 - Thermodynamics & Kinetics¥,¥Section: 103-RCT (9465)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Yuvraj Singh¥,¥Status: Open¥
¥CHEMUA652126702¥,¥CHEM-UA 652 - Thermodynamics & Kinetics¥,¥Section: 104-RCT (9466)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 12:30pm - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Yuvraj Singh¥,¥Status: Open¥
¥CHEMUA661157890¥,¥CHEM-UA 661 - Physical Chemistry Laboratory¥,¥Section: 001-LEC (9739)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Dubravko Sabo¥,¥Status: Open¥
¥CHEMUA661157890¥,¥CHEM-UA 661 - Physical Chemistry Laboratory¥,¥Section: 202-LAB (9741)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 11:00am - 2:30pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Dubravko Sabo¥,¥Status: Open¥
¥CHEMUA661157890¥,¥CHEM-UA 661 - Physical Chemistry Laboratory¥,¥Section: 204-LAB (9825)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 11:00am - 2:30pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Yuvraj Singh¥,¥Status: Open¥
¥CHEMUA752126709¥,¥CHEM-UA 752 - Computational Chemistry¥,¥Section: 001-LEC (9904)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 2:00pm - 3:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Yingkai Zhang¥,¥Status: Open¥
¥CHEMUA752126709¥,¥CHEM-UA 752 - Computational Chemistry¥,¥Section: 201-LAB (9918)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 10:00am - 12:30pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Jieyu Lu¥,¥Status: Open¥
¥CHEMUA828222858¥,¥CHEM-UA 828 - Structural DNA Nanotechnology¥,¥Section: 001-LEC (10103)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 4:55pm - 6:10pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Nadrian C Seeman¥,¥Status: Open¥
¥CHEMUA828222858¥,¥CHEM-UA 828 - Structural DNA Nanotechnology¥,¥Section: 101-RCT (10104)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 8:00am - 9:15am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Yoel Ohayon¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 001-LEC (8135)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 4:55pm - 6:10pm Fr 2:00pm - 4:00pm Fr 2:00pm - 4:00pm Fr 2:00pm - 4:00pm¥,¥Dates: 09/03/2019 - 12/13/2019 10/04/2019 - 10/04/2019 11/01/2019 - 11/01/2019 12/06/2019 - 12/06/2019¥,¥Instructor: Somdeb Mitra¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 101-RCT (8136)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 2:00pm - 3:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Somdeb Mitra¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 102-RCT (8137)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 3:30pm - 4:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Somdeb Mitra¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 103-RCT (9901)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Rohini Qamra¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 107-RCT (10181)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 12:30pm - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Somdeb Mitra¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 108-RCT (8141)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 4:55pm - 6:10pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Somdeb Mitra¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 109-RCT (8142)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Rohini Qamra¥,¥Status: Open¥
¥CHEMUA881153334¥,¥CHEM-UA 881 - Biochemistry I¥,¥Section: 115-RCT (9461)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Rohini Qamra¥,¥Status: Open¥
¥CHEMUA911126711¥,¥CHEM-UA 911 - Advanced Organic Chemistry¥,¥Section: 001-LEC (10413)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 3:30pm - 4:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Dirk Trauner¥,¥Status: Open¥
¥CHEMUA911126711¥,¥CHEM-UA 911 - Advanced Organic Chemistry¥,¥Section: 101-RCT (10415)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 8:00am - 9:15am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Collin Hunter Witt¥,¥Status: Open¥
¥CHEMUA995126718¥,¥CHEM-UA 995 - Senior Honors in Chem¥,¥Section: 001-LAB (8148)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 8:00am - 9:15am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Marc A Walters¥,¥Status: Open¥
¥CHEMUA997126720¥,¥CHEM-UA 997 - Adv Independent Study & Research¥,¥Section: 001-IND (8149)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Alexej Jerschow¥,¥Status: Open¥
¥CAMSUA101126136¥,¥CAMS-UA 101 - Child & Adolescent Psychopathology¥,¥Section: 001-LEC (7870)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Jess P Shatkin, Lori K Evans¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 001-LEC (7871)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 12:30pm - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Alan Daniel Schlechter, Daniel Louis Lerner¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 002-RCT (9145)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 8:30am - 9:30am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 003-RCT (9146)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 9:45am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 010-RCT (9188)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 8:00am - 9:00am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 012-RCT (9634)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 4:55pm - 5:55pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 016-RCT (9658)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 4:55pm - 5:55pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 017-RCT (9781)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 5:30pm - 6:30pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 018-RCT (9782)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 11:00am - 12:00pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA110126138¥,¥CAMS-UA 110 - The Science of Happiness¥,¥Section: 020-RCT (9784)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 2:00pm - 3:00pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CAMSUA120126139¥,¥CAMS-UA 120 - Skepticism & Proof: Rsch Methods in Child Mh¥,¥Section: 001-LEC (10581)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Christopher N La Lima, Richard Gallagher¥,¥Status: Open¥
¥CAMSUA120126139¥,¥CAMS-UA 120 - Skepticism & Proof: Rsch Methods in Child Mh¥,¥Section: 002-LEC (23827)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Christopher N La Lima, Richard Gallagher¥,¥Status: Open¥
¥CAMSUA141126144¥,¥CAMS-UA 141 - Child Brain Devel: App Frm Neurosci to Practice¥,¥Section: 001-LEC (9645)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 3:30pm - 6:10pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Daniela Montalto¥,¥Status: Open¥
¥CAMSUA144161471¥,¥CAMS-UA 144 - Looking Back On Growing Up¥,¥Section: 001-LEC (9096)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Lauren Knickerbocker¥,¥Status: Open¥
¥CAMSUA201126150¥,¥CAMS-UA 201 - Adv Sem: Autism Spectrum Disorders¥,¥Section: 001-SEM (10584)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 9:30am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Melissa A Nishawala¥,¥Status: Open¥
¥CAMSUA203208889¥,¥CAMS-UA 203 - Adv Seminar: Eating Disorders¥,¥Section: 001-SEM (9643)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoWe 6:20pm - 7:35pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Andrea Vazzana¥,¥Status: Open¥
¥CAMSUA205206604¥,¥CAMS-UA 205 - Fear factor: Advanced Seminar in Anxiety Disorders¥,¥Section: 001-SEM (10195)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 9:30am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Aleta G Angelosante, Carrie B Spindel¥,¥Status: Open¥
¥CAMSUA501226845¥,¥CAMS-UA 501 - Grand Rounds Seminar¥,¥Section: 001-SEM (10263)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 11:00am - 1:00pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Whitney Elizabeth Waugh¥,¥Status: Open¥
¥CAMSUA997126154¥,¥CAMS-UA 997 - Independent Study¥,¥Section: 001-IND (7875)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CLASSUA3126730¥,¥CLASS-UA 3 - Elementary Latin I¥,¥Section: 001-LEC (8150)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoTuWeTh 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Nicholas Rynearson¥,¥Status: Open¥
¥CLASSUA3126730¥,¥CLASS-UA 3 - Elementary Latin I¥,¥Section: 002-LEC (10105)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoTuWeTh 3:30pm - 4:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Alexandria Brooke Istok¥,¥Status: Open¥
¥CLASSUA5126732¥,¥CLASS-UA 5 - Intermediate Latin: Cicero¥,¥Section: 001-LEC (8151)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoTuTh 12:30pm - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Benjamin Evan Nikota¥,¥Status: Open¥
¥CLASSUA5126732¥,¥CLASS-UA 5 - Intermediate Latin: Cicero¥,¥Section: 002-LEC (8152)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuThFr 3:30pm - 4:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Emilia Barbiero¥,¥Status: Open¥
¥CLASSUA7126734¥,¥CLASS-UA 7 - Elementary Greek I¥,¥Section: 001-LEC (8153)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoTuWeTh 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Nicholas Rynearson¥,¥Status: Open¥
¥CLASSUA9126736¥,¥CLASS-UA 9 - Intermediate Greek: Plato¥,¥Section: 001-LEC (8154)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoTuWe 2:00pm - 3:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Laura Viidebaum¥,¥Status: Open¥
¥CLASSUA146126758¥,¥CLASS-UA 146 - Greek & Roman Epic¥,¥Section: 001-LEC (19465)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoWe 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: David Sider¥,¥Status: Open¥
¥CLASSUA150126760¥,¥CLASS-UA 150 - Sp Tpcs Ancient Art:¥,¥Section: 001-SEM (19604)¥,¥Topic: Cities & Sanctuaries of AncientGreece;¥,¥Session: Regular Academic Session¥,¥Days/Times: MoWe 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Joan Breton Connelly¥
¥CLASSUA291126776¥,¥CLASS-UA 291 - Special Topics in Classics:¥,¥Section: 001-SEM (9100)¥,¥Topic: Fate and Free Will in Ancient Greek/Roman Thought¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 2:00pm - 3:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Marko Mahling¥
¥CLASSUA291126776¥,¥CLASS-UA 291 - Special Topics in Classics:¥,¥Section: 002-SEM (19870)¥,¥Topic: Taking Offense: Literary Transgression and Ce¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 12:30pm - 1:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Emilia Barbiero¥
¥CLASSUA293126778¥,¥CLASS-UA 293 - Special Topics in Classics¥,¥Section: 001-LEC (9964)¥,¥Topic: Greek Islands¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 3:30pm - 6:00pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Joan Breton Connelly¥
¥CLASSUA293126778¥,¥CLASS-UA 293 - Special Topics in Classics¥,¥Section: 002-LEC (10180)¥,¥Topic: Belief & Practice in Greek Religion¥,¥Session: Regular Academic Session¥,¥Days/Times: We 3:30pm - 6:00pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Barbara Kowalzig¥
¥CLASSUA294126779¥,¥CLASS-UA 294 - Special Topics in Classics¥,¥Section: 001-SEM (10246)¥,¥Topic: Staging Ancient Drama: Playing the Greeks¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 3:30pm - 6:00pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Peter Meineck¥
¥CLASSUA295126780¥,¥CLASS-UA 295 - Honors Thesis¥,¥Section: 001-SEM (8155)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CLASSUA701213869¥,¥CLASS-UA 701 - Socrates and His Critics¥,¥Section: 001-SEM (20048)¥,¥Session: Regular Academic Session¥,¥Days/Times: TuTh 11:00am - 12:15pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Vincent R Renzi¥,¥Status: Open¥
¥CLASSUA873126807¥,¥CLASS-UA 873 - Advanced Latin: Lyric & Elegy¥,¥Section: 001-SEM (19922)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoWe 9:30am - 10:45am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Matthew S Santirocco¥,¥Status: Open¥
¥CLASSUA891126811¥,¥CLASS-UA 891 - Adv Ind Study in Latin¥,¥Section: 001-IND (8156)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CLASSUA893126813¥,¥CLASS-UA 893 - Adv Ind Study in Latin¥,¥Section: 001-IND (8157)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥CLASSUA974126818¥,¥CLASS-UA 974 - Advanced Greek:¥,¥Section: 001-SEM (21105)¥,¥Topic: 2nd Sophistic: Lucian and Dio¥,¥Session: Regular Academic Session¥,¥Days/Times: MoWe 3:30pm - 4:45pm¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Raffaella Cribiore¥
