¥course_id¥,¥course_name¥,¥section¥,¥topic¥,¥session¥,¥days/times¥,¥dates¥,¥instructor¥,¥status¥,¥wait list total¥
¥ANSTUA410205326¥,¥ANST-UA 410 - Animal Minds¥,¥001-LEC (8953)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexandra Eleni Bookis, Jeffrey Raymond Sebo¥,¥Open¥,¥¥
¥ANSTUA440161474¥,¥ANST-UA 440 - Food, Animals, & The Environment¥,¥001-LEC (7612)¥,¥¥,¥Regular Academic Session¥,¥Tu 4:55pm - 7:35pm¥,¥01/27/2020 - 05/11/2020¥,¥Christopher P Schlottmann¥,¥Closed¥,¥¥
¥ANSTUA600153315¥,¥ANST-UA 600 - Topics in AS:¥,¥001-SEM (9025)¥,¥Literary Animals¥,¥Regular Academic Session¥,¥MoWe 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Nandini Akira Thiyagarajan¥,¥Open¥,¥¥
¥ANSTUA600153315¥,¥ANST-UA 600 - Topics in AS:¥,¥002-SEM (22261)¥,¥The Multi-Species Lab¥,¥Regular Academic Session¥,¥Mo 11:00am - 1:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Una Chaudhuri, Yanoula Athanassakis¥,¥Closed¥,¥¥
¥ANSTUA600153315¥,¥ANST-UA 600 - Topics in AS:¥,¥004-SEM (9708)¥,¥Pets, Pests, or Family¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Nandini Akira Thiyagarajan¥,¥Open¥,¥¥
¥ANTHUA1126178¥,¥ANTH-UA 1 - Culture, Power, Society¥,¥001-LEC (7629)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Amy Zhang¥,¥Open¥,¥¥
¥ANTHUA1126178¥,¥ANTH-UA 1 - Culture, Power, Society¥,¥002-RCT (7630)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Sarah Amy Riccardi-Swartz¥,¥Closed¥,¥¥
¥ANTHUA1126178¥,¥ANTH-UA 1 - Culture, Power, Society¥,¥003-RCT (7631)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Sarah Amy Riccardi-Swartz¥,¥Closed¥,¥¥
¥ANTHUA1126178¥,¥ANTH-UA 1 - Culture, Power, Society¥,¥004-RCT (7632)¥,¥¥,¥Regular Academic Session¥,¥Th 8:00am - 9:15am¥,¥01/27/2020 - 05/11/2020¥,¥Jayati Narain¥,¥Open¥,¥¥
¥ANTHUA1126178¥,¥ANTH-UA 1 - Culture, Power, Society¥,¥006-RCT (9927)¥,¥¥,¥Regular Academic Session¥,¥Fr 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Anisha Chadha¥,¥Open¥,¥¥
¥ANTHUA1126178¥,¥ANTH-UA 1 - Culture, Power, Society¥,¥007-RCT (9928)¥,¥¥,¥Regular Academic Session¥,¥Fr 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Anisha Chadha¥,¥Open¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥001-LEC (7634)¥,¥¥,¥Regular Academic Session¥,¥TuTh 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Scott Alan Williams¥,¥Closed¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥002-LAB (7635)¥,¥¥,¥Regular Academic Session¥,¥Tu 3:00pm - 4:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Paola Cerrito¥,¥Closed¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥003-LAB (7636)¥,¥¥,¥Regular Academic Session¥,¥Tu 4:30pm - 5:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Paola Cerrito¥,¥Closed¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥004-LAB (7637)¥,¥¥,¥Regular Academic Session¥,¥We 9:00am - 10:15am¥,¥01/27/2020 - 05/11/2020¥,¥Jasmine Ruby Hernandez¥,¥Closed¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥005-LAB (7638)¥,¥¥,¥Regular Academic Session¥,¥We 10:30am - 11:45am¥,¥01/27/2020 - 05/11/2020¥,¥Jasmine Ruby Hernandez¥,¥Open¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥006-LAB (9709)¥,¥¥,¥Regular Academic Session¥,¥We 12:00pm - 1:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexandra R Decasien¥,¥Closed¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥007-LAB (9710)¥,¥¥,¥Regular Academic Session¥,¥We 1:30pm - 2:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexandra R Decasien¥,¥Closed¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥008-LAB (19813)¥,¥¥,¥Regular Academic Session¥,¥We 3:00pm - 4:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Paul Mensah¥,¥Closed¥,¥¥
¥ANTHUA2126179¥,¥ANTH-UA 2 - Human Evolution¥,¥009-LAB (19814)¥,¥¥,¥Regular Academic Session¥,¥We 4:30pm - 5:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Paul Mensah¥,¥Closed¥,¥¥
¥ANTHUA3126180¥,¥ANTH-UA 3 - Archaeology: Early Societies & Culture¥,¥001-LEC (7639)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Pam Crabtree¥,¥Open¥,¥¥
¥ANTHUA3126180¥,¥ANTH-UA 3 - Archaeology: Early Societies & Culture¥,¥002-LAB (7640)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Emily Coco¥,¥Open¥,¥¥
¥ANTHUA3126180¥,¥ANTH-UA 3 - Archaeology: Early Societies & Culture¥,¥003-LAB (7641)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Emily Coco¥,¥Open¥,¥¥
¥ANTHUA17126182¥,¥ANTH-UA 17 - Language, Culture, and Society¥,¥001-LEC (7642)¥,¥¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Sonia Das¥,¥Open¥,¥¥
¥ANTHUA17126182¥,¥ANTH-UA 17 - Language, Culture, and Society¥,¥002-RCT (20190)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Mátyás Mervay¥,¥Open¥,¥¥
¥ANTHUA17126182¥,¥ANTH-UA 17 - Language, Culture, and Society¥,¥003-RCT (7643)¥,¥¥,¥Regular Academic Session¥,¥Th 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Parmida Mostafavi¥,¥Open¥,¥¥
¥ANTHUA17126182¥,¥ANTH-UA 17 - Language, Culture, and Society¥,¥004-RCT (20191)¥,¥¥,¥Regular Academic Session¥,¥Th 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Parmida Mostafavi¥,¥Open¥,¥¥
¥ANTHUA17126182¥,¥ANTH-UA 17 - Language, Culture, and Society¥,¥005-RCT (9711)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Mátyás Mervay¥,¥Open¥,¥¥
¥ANTHUA35126191¥,¥ANTH-UA 35 - Medical Anthropology¥,¥001-LEC (7644)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Andrew Robert Patrick Ashley, Cara Idriss, Helena B Hansen¥,¥Open¥,¥¥
¥ANTHUA53126205¥,¥ANTH-UA 53 - Human Genetics¥,¥001-LEC (20044)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Amber Eliza Trujillo, Andrew S Burrell¥,¥Open¥,¥¥
¥ANTHUA82126237¥,¥ANTH-UA 82 - Anthropology In and Of Museums¥,¥001-SEM (21134)¥,¥Anthropology of Museums¥,¥Regular Academic Session¥,¥Mo 2:00pm - 4:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Urmila Mohan¥,¥Open¥,¥¥
¥ANTHUA112126220¥,¥ANTH-UA 112 - Anthropology of Gender and Sexuality¥,¥001-SEM (9922)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Anna Value Ward Wilking¥,¥Open¥,¥¥
¥ANTHUA220126236¥,¥ANTH-UA 220 - Religion and Media¥,¥001-LEC (20043)¥,¥¥,¥Regular Academic Session¥,¥TuTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Angela Zito, Shayan Momin¥,¥Open¥,¥¥
¥ANTHUA225153316¥,¥ANTH-UA 225 - Discovering Archaeology in NYC¥,¥001-SEM (21324)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Matthew Dov Spigelman¥,¥Closed¥,¥¥
¥ANTHUA326126243¥,¥ANTH-UA 326 - Introduction to Forensic Anthropology¥,¥001-LEC (10332)¥,¥¥,¥Regular Academic Session¥,¥TuTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Carrie Wright, ChristiAna Nikayla Dunham¥,¥Closed¥,¥¥
¥ANTHUA327233038¥,¥ANTH-UA 327 - Introduction to Bioarchaeology¥,¥001-LEC (23582)¥,¥¥,¥Regular Academic Session¥,¥Fr 9:30am - 12:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Daniela Wolin¥,¥Open¥,¥¥
¥ANTHUA330126246¥,¥ANTH-UA 330 - Gender, Violence, and The Law¥,¥001-LEC (21572)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Jennifer Lila Trowbridge¥,¥Closed¥,¥¥
¥ANTHUA331126247¥,¥ANTH-UA 331 - Human Rights & Culture¥,¥001-LEC (20042)¥,¥¥,¥Regular Academic Session¥,¥MoWe 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Paula Fernandez-Wulff¥,¥Closed¥,¥¥
¥ANTHUA603208256¥,¥ANTH-UA 603 - Popular Culture in Latin America¥,¥001-LEC (21862)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Melissa Maldonado-Salcedo¥,¥Open¥,¥¥
¥ANTHUA703231086¥,¥ANTH-UA 703 - Islam in the World¥,¥001-SEM (20045)¥,¥¥,¥Regular Academic Session¥,¥Th 2:00pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Michael C Gilsenan¥,¥Open¥,¥¥
¥ANTHUA951126260¥,¥ANTH-UA 951 - Honors Research II¥,¥001-IND (7645)¥,¥¥,¥Regular Academic Session¥,¥We 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Sally E Merry¥,¥Open¥,¥¥
¥ANTHUA980126261¥,¥ANTH-UA 980 - Internship¥,¥001-SEM (10528)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Justin Pargeter¥,¥Open¥,¥¥
¥ANTHUA981126262¥,¥ANTH-UA 981 - Internship¥,¥001-SEM (25621)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Helena B Hansen¥,¥Open¥,¥¥
¥ANTHUA997126263¥,¥ANTH-UA 997 - Independent Study¥,¥001-IND (7646)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Anne M Rademacher¥,¥Open¥,¥¥
¥ANTHUA997126263¥,¥ANTH-UA 997 - Independent Study¥,¥002-IND (7647)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Pam Crabtree¥,¥Open¥,¥¥
¥ANTHUA997126263¥,¥ANTH-UA 997 - Independent Study¥,¥003-IND (7648)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Elayne Mary Oliphant¥,¥Open¥,¥¥
¥ANTHUA997126263¥,¥ANTH-UA 997 - Independent Study¥,¥004-IND (10496)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Scott Alan Williams¥,¥Open¥,¥¥
¥ANTHUA997126263¥,¥ANTH-UA 997 - Independent Study¥,¥005-IND (10498)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Bruce M Grant¥,¥Open¥,¥¥
¥ANTHUA997126263¥,¥ANTH-UA 997 - Independent Study¥,¥006-IND (10508)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Bruce M Grant¥,¥Open¥,¥¥
¥ANTHUA997126263¥,¥ANTH-UA 997 - Independent Study¥,¥007-IND (10529)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥ANTHUA998126264¥,¥ANTH-UA 998 - Independent Study¥,¥001-IND (7649)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥ANTHUA998126264¥,¥ANTH-UA 998 - Independent Study¥,¥002-IND (7650)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥ANTHUA998126264¥,¥ANTH-UA 998 - Independent Study¥,¥003-IND (7651)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥ANTHUA998126264¥,¥ANTH-UA 998 - Independent Study¥,¥004-IND (7652)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥ANTHUA998126264¥,¥ANTH-UA 998 - Independent Study¥,¥005-IND (7653)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥ANTHUA998126264¥,¥ANTH-UA 998 - Independent Study¥,¥006-IND (7654)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥ARTHUA1127939¥,¥ARTH-UA 1 - History of Western Art I¥,¥001-LEC (8094)¥,¥¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Jennifer Miyuki Babcock¥,¥Closed¥,¥¥
¥ARTHUA1127939¥,¥ARTH-UA 1 - History of Western Art I¥,¥002-LEC (8095)¥,¥¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Jennifer Miyuki Babcock¥,¥Closed¥,¥¥
¥ARTHUA1127939¥,¥ARTH-UA 1 - History of Western Art I¥,¥003-LEC (8096)¥,¥¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Jennifer Miyuki Babcock¥,¥Open¥,¥¥
¥ARTHUA1127939¥,¥ARTH-UA 1 - History of Western Art I¥,¥004-RCT (8097)¥,¥¥,¥Regular Academic Session¥,¥Mo 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexa Sue Amore¥,¥Closed¥,¥¥
¥ARTHUA1127939¥,¥ARTH-UA 1 - History of Western Art I¥,¥005-RCT (8098)¥,¥¥,¥Regular Academic Session¥,¥Tu 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexa Sue Amore¥,¥Open¥,¥¥
¥ARTHUA1127939¥,¥ARTH-UA 1 - History of Western Art I¥,¥006-RCT (8099)¥,¥¥,¥Regular Academic Session¥,¥We 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Marlee H Miller¥,¥Open¥,¥¥
¥ARTHUA1127939¥,¥ARTH-UA 1 - History of Western Art I¥,¥007-RCT (8100)¥,¥¥,¥Regular Academic Session¥,¥Th 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Marlee H Miller¥,¥Closed¥,¥¥
¥ARTHUA2127940¥,¥ARTH-UA 2 - History of Western Art II¥,¥001-LEC (8101)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Louise Rice¥,¥Open¥,¥¥
¥ARTHUA2127940¥,¥ARTH-UA 2 - History of Western Art II¥,¥002-LEC (8102)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Louise Rice¥,¥Open¥,¥¥
¥ARTHUA2127940¥,¥ARTH-UA 2 - History of Western Art II¥,¥003-LEC (8103)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Louise Rice¥,¥Open¥,¥¥
¥ARTHUA2127940¥,¥ARTH-UA 2 - History of Western Art II¥,¥004-RCT (8104)¥,¥¥,¥Regular Academic Session¥,¥Tu 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Bronte Alexandra Patterson¥,¥Open¥,¥¥
¥ARTHUA2127940¥,¥ARTH-UA 2 - History of Western Art II¥,¥005-RCT (8105)¥,¥¥,¥Regular Academic Session¥,¥We 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Josephine E Cook¥,¥Open¥,¥¥
¥ARTHUA2127940¥,¥ARTH-UA 2 - History of Western Art II¥,¥006-RCT (8106)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Bronte Alexandra Patterson¥,¥Closed¥,¥¥
¥ARTHUA2127940¥,¥ARTH-UA 2 - History of Western Art II¥,¥007-RCT (8107)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Josephine E Cook¥,¥Closed¥,¥¥
¥ARTHUA4127942¥,¥ARTH-UA 4 - Medieval Art¥,¥001-LEC (9453)¥,¥¥,¥Regular Academic Session¥,¥MoWe 4:55pm - 6:10pm¥,¥01/27/2020 - 05/11/2020¥,¥Frances Samuel Lilliston, Kathryn Ann Smith¥,¥Closed¥,¥¥
¥ARTHUA6127944¥,¥ARTH-UA 6 - Modern Art¥,¥001-LEC (8108)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexa Elena Breininger, Damasia Lacroze, Joseph Low Karmel¥,¥Closed¥,¥¥
¥ARTHUA110127956¥,¥ARTH-UA 110 - Ancient Egyptian Art¥,¥001-LEC (19815)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Ann Macy Roth, Marisa Kate Henthorn¥,¥Closed¥,¥¥
¥ARTHUA204127964¥,¥ARTH-UA 204 - Art and Architecture in The Age of Giotto¥,¥001-LEC (19816)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Kathryn Ann Smith¥,¥Closed¥,¥¥
¥ARTHUA311127979¥,¥ARTH-UA 311 - Dutch &Flemish Painting, 1600-1700¥,¥001-LEC (19882)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Anne J Correll, Louise Rice¥,¥Open¥,¥¥
¥ARTHUA315127981¥,¥ARTH-UA 315 - Art in Spain from El Greco to Goya¥,¥001-LEC (19817)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Edward J Sullivan¥,¥Open¥,¥¥
¥ARTHUA450128005¥,¥ARTH-UA 450 - Sp Tpcs Modern Art:¥,¥001-LEC (8778)¥,¥Aesthetic History of Photography¥,¥Regular Academic Session¥,¥TuTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Ksenia Michajlovna Soboleva, Shelley Rice¥,¥Closed¥,¥¥
¥ARTHUA450128005¥,¥ARTH-UA 450 - Sp Tpcs Modern Art:¥,¥003-LEC (8854)¥,¥Art and Money in Early Modern Europe¥,¥Regular Academic Session¥,¥We 12:30pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Meredith S Martin¥,¥Closed¥,¥¥
¥ARTHUA450128005¥,¥ARTH-UA 450 - Sp Tpcs Modern Art:¥,¥004-LEC (10072)¥,¥Museums and the Art Market¥,¥Regular Academic Session¥,¥MoWe 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Miriam M Basilio, Rachel Lindsay Boate¥,¥Open¥,¥¥
¥ARTHUA511128012¥,¥ARTH-UA 511 - East Asian Art II:China, Korea, Japan, 1000Ce-Pr¥,¥001-LEC (22526)¥,¥¥,¥Regular Academic Session¥,¥TuTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Michele Alberto Matteini, Zhonglin Zhang¥,¥Closed¥,¥¥
¥ARTHUA531128018¥,¥ARTH-UA 531 - South Asian Art II: 1200 to The Present¥,¥001-LEC (9038)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Dipti Khera¥,¥Open¥,¥¥
¥ARTHUA550128021¥,¥ARTH-UA 550 - Sp Tpcs Non-Western Art:¥,¥001-SEM (10034)¥,¥Islamic Art as Global Art¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Finbarr Barry Flood¥,¥Open¥,¥¥
¥ARTHUA570128026¥,¥ARTH-UA 570 - North American Indian Arts¥,¥001-LEC (19818)¥,¥¥,¥Regular Academic Session¥,¥Tu 9:30am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥George A Corbin¥,¥Open¥,¥¥
¥ARTHUA650128029¥,¥ARTH-UA 650 - Sp Tpcs in Urban Design & Architecture:¥,¥001-SEM (8109)¥,¥URDS and Health¥,¥Regular Academic Session¥,¥Mo 4:55pm - 7:25pm¥,¥01/27/2020 - 05/11/2020¥,¥Yetsuh Frank¥,¥Open¥,¥¥
¥ARTHUA650128029¥,¥ARTH-UA 650 - Sp Tpcs in Urban Design & Architecture:¥,¥002-SEM (8855)¥,¥The Architecture of Gilded Age New York¥,¥Regular Academic Session¥,¥We 3:30pm - 6:10pm¥,¥01/27/2020 - 05/11/2020¥,¥Mosette Broderick¥,¥Open¥,¥¥
¥ARTHUA650128029¥,¥ARTH-UA 650 - Sp Tpcs in Urban Design & Architecture:¥,¥003-SEM (8856)¥,¥Sp Tpcs¥,¥Regular Academic Session¥,¥Th 4:55pm - 7:25pm¥,¥01/27/2020 - 05/11/2020¥,¥Gregory G Dietrich¥,¥Open¥,¥¥
¥ARTHUA650128029¥,¥ARTH-UA 650 - Sp Tpcs in Urban Design & Architecture:¥,¥004-SEM (8857)¥,¥Landscapes and Gardens¥,¥Regular Academic Session¥,¥Tu 2:00pm - 5:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Magda Salvesen¥,¥Open¥,¥¥
¥ARTHUA650128029¥,¥ARTH-UA 650 - Sp Tpcs in Urban Design & Architecture:¥,¥005-SEM (8885)¥,¥Architectural Drawing¥,¥Regular Academic Session¥,¥Tu 9:30am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Maria Ibanez, Todd Rouhe¥,¥Open¥,¥¥
¥ARTHUA650128029¥,¥ARTH-UA 650 - Sp Tpcs in Urban Design & Architecture:¥,¥006-SEM (23618)¥,¥Clarence True and the Upper West Side¥,¥Regular Academic Session¥,¥Mo 2:00pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Sean Khorsandi¥,¥Open¥,¥¥
¥ARTHUA650128029¥,¥ARTH-UA 650 - Sp Tpcs in Urban Design & Architecture:¥,¥007-SEM (24664)¥,¥The 4-Dimensional Landscape¥,¥Regular Academic Session¥,¥Tu 4:55pm - 7:25pm¥,¥01/27/2020 - 05/11/2020¥,¥Jennifer Bolstad¥,¥Open¥,¥¥
¥ARTHUA661128033¥,¥ARTH-UA 661 - Shaping The Urban Environment¥,¥001-LEC (8110)¥,¥¥,¥Regular Academic Session¥,¥TuTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Jonathan Hume Ritter, Rebecca Ann Salem¥,¥Open¥,¥¥
¥ARTHUA661128033¥,¥ARTH-UA 661 - Shaping The Urban Environment¥,¥002-LEC (8111)¥,¥¥,¥Regular Academic Session¥,¥TuTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Jonathan Hume Ritter, Rebecca Ann Salem¥,¥Open¥,¥¥
¥ARTHUA661128033¥,¥ARTH-UA 661 - Shaping The Urban Environment¥,¥003-LEC (8112)¥,¥¥,¥Regular Academic Session¥,¥TuTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Jonathan Hume Ritter, Rebecca Ann Salem¥,¥Open¥,¥¥
¥ARTHUA663128035¥,¥ARTH-UA 663 - Hist of City Planning, 19th & 20th Centuries¥,¥001-LEC (8868)¥,¥¥,¥Regular Academic Session¥,¥TuTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Desiree S Mitton, Jonathan Hume Ritter¥,¥Closed¥,¥¥
¥ARTHUA672128038¥,¥ARTH-UA 672 - Environmental Design: Issues & Methods¥,¥001-SEM (8113)¥,¥¥,¥Regular Academic Session¥,¥Tu 3:30pm - 6:10pm¥,¥01/27/2020 - 05/11/2020¥,¥Jean P Phifer¥,¥Closed¥,¥¥
¥ARTHUA675128041¥,¥ARTH-UA 675 - Seminar in Urban Options for The Future¥,¥001-SEM (8114)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Frederick A Bland¥,¥Closed¥,¥¥
¥ARTHUA800128049¥,¥ARTH-UA 800 - Advanced Seminar¥,¥001-SEM (8116)¥,¥Forgery and Ancient Rome¥,¥Regular Academic Session¥,¥We 2:00pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥John N Hopkins¥,¥Closed¥,¥¥
¥ARTHUA800128049¥,¥ARTH-UA 800 - Advanced Seminar¥,¥003-SEM (8118)¥,¥Post-Communism¥,¥Regular Academic Session¥,¥Mo 3:30pm - 6:10pm¥,¥01/27/2020 - 05/11/2020¥,¥Joseph Low Karmel¥,¥Closed¥,¥¥
