¥course_id¥,¥course_name¥,¥section¥,¥topic¥,¥session¥,¥days/times¥,¥dates¥,¥instructor¥,¥status¥,¥wait list total¥
¥CLS10DN3509105228¥,¥CLS10-DN 3509 - Periodontics Clinic¥,¥1-CLI (22855)¥,¥¥,¥Special¥,¥TBA¥,¥07/01/2020 - 05/28/2021¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Jesse Lisnow, Vera W L Tang¥,¥Open¥,¥¥
¥CLS11DN3514105231¥,¥CLS11-DN 3514 - Clinical - Fixed Prosth & Implants¥,¥1-CLI (22856)¥,¥¥,¥Special¥,¥TBA¥,¥07/01/2020 - 05/28/2021¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Marjan Moghadam, Sonia S Forbes¥,¥Open¥,¥¥
¥CLS11DN3515105232¥,¥CLS11-DN 3515 - Clinical - Rem Prosth & Implants¥,¥1-CLI (22857)¥,¥¥,¥Special¥,¥TBA¥,¥07/01/2020 - 05/28/2021¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Liliana A Ortiz Camacho, Sonia S Forbes¥,¥Open¥,¥¥
¥CLSCIDN7016105291¥,¥CLSCI-DN 7016 - Practicum in Clinical Research Center I¥,¥001-LEC (22741)¥,¥¥,¥Dental MS¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Juliana Cools, Ryan R Ruff¥,¥Open¥,¥¥
¥CLSCIDN7030105300¥,¥CLSCI-DN 7030 - Fund of Clin Trials I¥,¥001-CLI (22740)¥,¥¥,¥Dental MS¥,¥Th 5:00pm - 7:30pm¥,¥09/03/2020 - 12/10/2020¥,¥Ananda P Dasanayake, Juliana Cools¥,¥Open¥,¥¥
¥CLSCIDN7040105302¥,¥CLSCI-DN 7040 - Biostatistics I¥,¥001-LEC (22473)¥,¥¥,¥Dental MS¥,¥Tu 5:00pm - 7:30pm¥,¥09/08/2020 - 12/08/2020¥,¥Juliana Cools, Malvin N. Janal¥,¥Open¥,¥¥
¥CLSCIDN7050105304¥,¥CLSCI-DN 7050 - Federal Regulations & Federal Agencies¥,¥001-LEC (22472)¥,¥¥,¥Dental MS¥,¥Mo 5:30pm - 7:10pm¥,¥09/14/2020 - 12/14/2020¥,¥James T. Nissel, Juliana Cools¥,¥Open¥,¥¥
¥CLSCIDN8925223925¥,¥CLSCI-DN 8925 - Epidemiology¥,¥001-LEC (22739)¥,¥¥,¥Dental MS¥,¥We 5:00pm - 7:30pm¥,¥09/02/2020 - 12/09/2020¥,¥Juliana Cools, Ralph V Katz¥,¥Open¥,¥¥
¥DGS03DN2610104779¥,¥DGS03-DN 2610 - Diagnosis & Treatment of Oral Disease¥,¥1-LEC (22837)¥,¥¥,¥Special¥,¥TBA¥,¥07/10/2020 - 11/24/2020¥,¥Christina Stiner Morrow, Elaine K Bajana, Eunwhui Kim, Gretchen S North, Kenneth Allen¥,¥Open¥,¥¥
¥DGS06DN2508104775¥,¥DGS06-DN 2508 - Introduction to Oral Maxillofacial Radiology¥,¥1-LEC (22838)¥,¥¥,¥Special¥,¥TBA¥,¥07/07/2020 - 08/14/2020¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Isabella Pellicciari, Niloufar Amintavakoli¥,¥Open¥,¥¥
¥DGS06DN3610104793¥,¥DGS06-DN 3610 - Care of The Medically Complex Patient¥,¥1-LEC (22858)¥,¥¥,¥Special¥,¥TBA¥,¥08/06/2020 - 12/04/2020¥,¥Analia Veitz-Keenan, Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Isabella Pellicciari¥,¥Open¥,¥¥
¥DGS07DN3609104792¥,¥DGS07-DN 3609 - CPR: Re-Certification¥,¥1-CLI (22876)¥,¥¥,¥Special¥,¥TBA¥,¥07/27/2020 - 07/31/2020¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Lindarose Perosi, Robert Glickman¥,¥Open¥,¥¥
¥PCL03DN2611104946¥,¥PCL03-DN 2611 - General Dentistry Simulation I - Restorative Dentistry¥,¥1-LEC (22839)¥,¥¥,¥Special¥,¥TBA¥,¥07/06/2020 - 12/11/2020¥,¥Christina Stiner Morrow, Elaine K Bajana, Eunwhui Kim, Gretchen S North, Nicholas A Vernice¥,¥Open¥,¥¥
¥PCL08DN2510104940¥,¥PCL08-DN 2510 - Orthodontic Diagnosis & Treatment Planning¥,¥1-LEC (22840)¥,¥¥,¥Special¥,¥TBA¥,¥09/11/2020 - 11/20/2020¥,¥Asma A Almaidhan, Christina Stiner Morrow, Eileen Rosa, Eunwhui Kim, Gretchen S North¥,¥Open¥,¥¥
¥PCL08DN3610104963¥,¥PCL08-DN 3610 - Adv Pediatric Dentistry¥,¥1-LEC (22859)¥,¥¥,¥Special¥,¥TBA¥,¥07/27/2020 - 05/25/2021¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Teemar R Carey, Yan Zhao¥,¥Open¥,¥¥
¥PCL11DN2509104939¥,¥PCL11-DN 2509 - Simulation-Fixed & Implant Porstheses¥,¥1-LEC (22841)¥,¥¥,¥Special¥,¥TBA¥,¥07/02/2020 - 05/20/2021¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Igor Chikunov, Sonia S Forbes¥,¥Open¥,¥¥
¥PCL11DN2609104944¥,¥PCL11-DN 2609 - Simulation-Removable & Implant Prostheses¥,¥1-LEC (22842)¥,¥¥,¥Special¥,¥TBA¥,¥07/08/2020 - 03/24/2021¥,¥Bijan Khaknegar-Moghadam, Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Sonia S Forbes¥,¥Open¥,¥¥
¥PCL11DN3608229179¥,¥PCL11-DN 3608 - Advanced Prosthodontics¥,¥1-LEC (22860)¥,¥¥,¥Special¥,¥TBA¥,¥09/08/2020 - 12/15/2020¥,¥Christina Stiner Morrow, Eunwhui Kim, Gretchen S North, Ilser Turkyilmaz, Sonia S Forbes¥,¥Open¥,¥¥
¥DHYG3UD150105691¥,¥DHYG3-UD 150 - Advanced Allied Dental Education¥,¥001-LEC (12245)¥,¥¥,¥Regular Academic Session¥,¥Tu 2:00pm - 3:50pm¥,¥09/08/2020 - 12/01/2020¥,¥Lisa Barbara Stefanou¥,¥Open¥,¥¥
¥DHYG3UD151105692¥,¥DHYG3-UD 151 - Internship¥,¥001-FLD (12246)¥,¥¥,¥Regular Academic Session¥,¥Tu 12:00am - 12:00am¥,¥09/08/2020 - 12/01/2020¥,¥Rosemary Hays¥,¥Open¥,¥¥
¥DHYG3UD155105696¥,¥DHYG3-UD 155 - Cultural Competence¥,¥001-LEC (12247)¥,¥¥,¥Regular Academic Session¥,¥Tu 12:00am - 12:00am¥,¥09/08/2020 - 12/01/2020¥,¥Lisa M Duddy¥,¥Open¥,¥¥
¥DHYG3UD164150674¥,¥DHYG3-UD 164 - Foundations of Informational Technology¥,¥001-LEC (12248)¥,¥¥,¥Regular Academic Session¥,¥We 12:00am - 12:00am¥,¥09/02/2020 - 12/02/2020¥,¥Sarah Yoon¥,¥Open¥,¥¥
¥DHYG3UD166150675¥,¥DHYG3-UD 166 - Forensic Dentistry/ Catastrophe Preparedness¥,¥001-LEC (12249)¥,¥¥,¥Regular Academic Session¥,¥Th 12:00am - 12:00am¥,¥09/03/2020 - 12/03/2020¥,¥Winnie Furnari¥,¥Open¥,¥¥
¥DHYG3UD172204571¥,¥DHYG3-UD 172 - Internship II¥,¥001-FLD (12250)¥,¥¥,¥Regular Academic Session¥,¥Tu 12:00am - 12:00am¥,¥09/08/2020 - 12/01/2020¥,¥Rosemary Hays¥,¥Open¥,¥¥
¥DHYG1UD97203690¥,¥DHYG1-UD 97 - Intro to Biology¥,¥001-LEC (12256)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Gina Maria DeLucrezia¥,¥Open¥,¥¥
¥DHYG1UD98161226¥,¥DHYG1-UD 98 - Intro to Chemistry¥,¥001-LEC (12255)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Gina Maria DeLucrezia¥,¥Open¥,¥¥
¥DHYG1UD100105650¥,¥DHYG1-UD 100 - Human Microbiology I¥,¥001-LEC (12213)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:00pm - 2:50pm¥,¥09/14/2020 - 11/30/2020¥,¥Thomas E Gorrell¥,¥Open¥,¥¥
¥DHYG1UD100105650¥,¥DHYG1-UD 100 - Human Microbiology I¥,¥500-LEC (12214)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 8:50pm¥,¥09/15/2020 - 12/01/2020¥,¥Thomas E Gorrell¥,¥Open¥,¥¥
¥DHYG1UD110105651¥,¥DHYG1-UD 110 - Oral Anatomy¥,¥001-LEC (12215)¥,¥¥,¥Regular Academic Session¥,¥We 11:00am - 12:50pm¥,¥09/02/2020 - 12/02/2020¥,¥Sharon McLaughlin¥,¥Open¥,¥¥
¥DHYG1UD110105651¥,¥DHYG1-UD 110 - Oral Anatomy¥,¥002-LAB (12216)¥,¥¥,¥Regular Academic Session¥,¥We 2:00pm - 3:20pm We 3:30pm - 4:50pm¥,¥09/02/2020 - 12/02/2020 09/02/2020 - 12/02/2020¥,¥Cynthia J. Howard, Danni M Gomes, Gina S Glassberg, Karl Dixon, Maria Dimino, Piroska Szalma, Sharon McLaughlin, Vera Banks¥,¥Open¥,¥¥
¥DHYG1UD110105651¥,¥DHYG1-UD 110 - Oral Anatomy¥,¥500-LEC (12217)¥,¥¥,¥Regular Academic Session¥,¥Tu 5:00pm - 6:50pm¥,¥09/08/2020 - 12/01/2020¥,¥Sharon McLaughlin¥,¥Open¥,¥¥
¥DHYG1UD110105651¥,¥DHYG1-UD 110 - Oral Anatomy¥,¥501-LAB (12218)¥,¥¥,¥Regular Academic Session¥,¥Th 5:00pm - 7:50pm¥,¥09/03/2020 - 12/03/2020¥,¥Sharon McLaughlin¥,¥Open¥,¥¥
¥DHYG1UD112105652¥,¥DHYG1-UD 112 - Principles of Dental Hygiene I Lecture¥,¥001-LEC (12219)¥,¥¥,¥Regular Academic Session¥,¥We 9:00am - 10:50am¥,¥09/02/2020 - 12/02/2020¥,¥Maria Lee Cahoon¥,¥Open¥,¥¥
¥DHYG1UD112105652¥,¥DHYG1-UD 112 - Principles of Dental Hygiene I Lecture¥,¥500-LEC (12220)¥,¥¥,¥Regular Academic Session¥,¥Mo 5:00pm - 7:50pm¥,¥09/14/2020 - 11/30/2020¥,¥Maria Lee Cahoon¥,¥Open¥,¥¥
¥DHYG1UD113105653¥,¥DHYG1-UD 113 - Principles of Dh I Clinic¥,¥001-CLI (12221)¥,¥¥,¥Regular Academic Session¥,¥Mo 10:00am - 12:00pm Tu 8:00am - 12:00pm Th 1:00pm - 2:50pm¥,¥09/14/2020 - 11/30/2020 09/08/2020 - 12/01/2020 09/03/2020 - 12/03/2020¥,¥Kellie Renee Kennedy¥,¥Open¥,¥¥
¥DHYG1UD113105653¥,¥DHYG1-UD 113 - Principles of Dh I Clinic¥,¥002-CLI (12222)¥,¥¥,¥Regular Academic Session¥,¥Tu 2:00pm - 6:00pm Fr 8:00am - 10:00am Th 1:00pm - 2:50pm¥,¥09/08/2020 - 12/01/2020 09/04/2020 - 12/04/2020 09/03/2020 - 12/03/2020¥,¥Kellie Renee Kennedy¥,¥Open¥,¥¥
¥DHYG1UD113105653¥,¥DHYG1-UD 113 - Principles of Dh I Clinic¥,¥003-CLI (12223)¥,¥¥,¥Regular Academic Session¥,¥Mo 2:00pm - 6:00pm We 2:00pm - 4:00pm Th 1:00pm - 3:50pm¥,¥09/14/2020 - 11/30/2020 09/02/2020 - 12/02/2020 09/03/2020 - 12/03/2020¥,¥Kellie Renee Kennedy¥,¥Open¥,¥¥
¥DHYG1UD113105653¥,¥DHYG1-UD 113 - Principles of Dh I Clinic¥,¥500-CLI (12224)¥,¥¥,¥Regular Academic Session¥,¥Tu 5:00pm - 5:50pm We 4:00pm - 4:50pm We 5:00pm - 8:50pm¥,¥09/08/2020 - 12/01/2020 09/02/2020 - 12/02/2020 09/02/2020 - 12/02/2020¥,¥Kellie Renee Kennedy¥,¥Open¥,¥¥
¥DHYG1UD114105654¥,¥DHYG1-UD 114 - Anatomy & Physiology I¥,¥001-LEC (12225)¥,¥¥,¥Regular Academic Session¥,¥Mo 3:00pm - 5:50pm¥,¥09/14/2020 - 11/30/2020¥,¥Allen J Burdowski¥,¥Open¥,¥¥
¥DHYG1UD114105654¥,¥DHYG1-UD 114 - Anatomy & Physiology I¥,¥500-LEC (12226)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:00pm - 8:50pm¥,¥09/14/2020 - 11/30/2020¥,¥Allen J Burdowski¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥001-LEC (12227)¥,¥¥,¥Regular Academic Session¥,¥Tu 12:30pm - 1:50pm¥,¥09/08/2020 - 12/01/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥002-LAB (12229)¥,¥¥,¥Regular Academic Session¥,¥Mo 8:00am - 9:50am¥,¥09/14/2020 - 09/28/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥003-LAB (22339)¥,¥¥,¥Regular Academic Session¥,¥Mo 10:00am - 11:50am¥,¥09/14/2020 - 09/28/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥004-LAB (22340)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:00pm - 1:50pm¥,¥09/14/2020 - 09/28/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥005-LAB (22341)¥,¥¥,¥Regular Academic Session¥,¥Mo 8:00am - 9:50am¥,¥10/05/2020 - 10/19/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥006-LAB (22342)¥,¥¥,¥Regular Academic Session¥,¥Mo 10:00am - 11:50am¥,¥10/05/2020 - 10/19/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥007-LAB (22343)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:00pm - 1:50pm¥,¥10/05/2020 - 10/19/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥008-LAB (22344)¥,¥¥,¥Regular Academic Session¥,¥Mo 8:00am - 9:50am¥,¥10/26/2020 - 11/09/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥009-LAB (22345)¥,¥¥,¥Regular Academic Session¥,¥Mo 10:00am - 11:50am¥,¥10/26/2020 - 11/09/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥010-LAB (22346)¥,¥¥,¥Regular Academic Session¥,¥Mo 8:00am - 9:50am¥,¥11/16/2020 - 11/30/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥011-LAB (22347)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 9:50am¥,¥09/04/2020 - 09/18/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥012-LAB (22348)¥,¥¥,¥Regular Academic Session¥,¥Fr 10:00am - 11:50am¥,¥09/04/2020 - 09/18/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥013-LAB (22349)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 9:50am¥,¥09/25/2020 - 10/09/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥014-LAB (22351)¥,¥¥,¥Regular Academic Session¥,¥Fr 10:00am - 11:50am¥,¥09/25/2020 - 10/09/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥015-LAB (22352)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 9:50am¥,¥10/16/2020 - 10/30/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥016-LAB (22353)¥,¥¥,¥Regular Academic Session¥,¥Fr 10:00am - 11:50am¥,¥10/16/2020 - 10/30/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥017-LAB (22354)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 9:50am¥,¥11/06/2020 - 11/20/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥100-WKS (12230)¥,¥¥,¥Regular Academic Session¥,¥Mo 10:00am - 11:50am¥,¥10/26/2020 - 11/16/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥200-WKS (22357)¥,¥¥,¥Regular Academic Session¥,¥Mo 10:00am - 11:50am¥,¥09/28/2020 - 10/19/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥400-WKS (22358)¥,¥¥,¥Regular Academic Session¥,¥Fr 10:00am - 11:50am¥,¥10/23/2020 - 11/13/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥500-LEC (12228)¥,¥¥,¥Regular Academic Session¥,¥Th 5:00pm - 6:20pm¥,¥09/03/2020 - 12/03/2020¥,¥Jeanine Judith Stabulas, Lewis M Lampert¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥501-LAB (12231)¥,¥¥,¥Regular Academic Session¥,¥Th 6:30pm - 8:30pm¥,¥09/17/2020 - 10/01/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥502-LAB (22360)¥,¥¥,¥Regular Academic Session¥,¥Th 6:30pm - 8:30pm¥,¥10/08/2020 - 10/22/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥600-WKS (22359)¥,¥¥,¥Regular Academic Session¥,¥Fr 10:00am - 11:50am¥,¥09/25/2020 - 10/16/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD115105655¥,¥DHYG1-UD 115 - Radiology¥,¥700-WKS (12232)¥,¥¥,¥Regular Academic Session¥,¥Th 6:30pm - 8:30pm¥,¥10/29/2020 - 11/19/2020¥,¥Jeanine Judith Stabulas¥,¥Open¥,¥¥
¥DHYG1UD116105656¥,¥DHYG1-UD 116 - Chemistry for Allied Health¥,¥001-LEC (12233)¥,¥¥,¥Regular Academic Session¥,¥Th 8:00am - 11:50am¥,¥09/03/2020 - 12/03/2020¥,¥Ruma Chowdhury¥,¥Open¥,¥¥
¥DHYG1UD117232204¥,¥DHYG1-UD 117 - Clinical Practicum Level I¥,¥001-CLI (12257)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:00am - 12:00am¥,¥09/14/2020 - 11/30/2020¥,¥Kaitlin M Stier, Kellie Renee Kennedy¥,¥Open¥,¥¥
¥DHYG1UD120105657¥,¥DHYG1-UD 120 - Anatomy & Physiology II¥,¥900-LEC (22787)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:00am - 12:00am¥,¥09/07/2020 - 11/30/2020¥,¥Allen J Burdowski¥,¥Open¥,¥¥
¥DHYG1UD125105662¥,¥DHYG1-UD 125 - CPR Hygiene¥,¥001-LEC (12251)¥,¥¥,¥Regular Academic Session¥,¥Sa 9:00am - 1:00pm¥,¥09/02/2020 - 12/13/2020¥,¥Toni M Depena¥,¥Open¥,¥¥
¥DHYG1UD125105662¥,¥DHYG1-UD 125 - CPR Hygiene¥,¥002-LEC (12252)¥,¥¥,¥Regular Academic Session¥,¥Sa 1:00pm - 5:00pm¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥DHYG1UD125105662¥,¥DHYG1-UD 125 - CPR Hygiene¥,¥003-LEC (12253)¥,¥¥,¥Regular Academic Session¥,¥Su 9:00am - 1:00pm¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥DHYG1UD126105663¥,¥DHYG1-UD 126 - CPR II(Recertification)¥,¥001-LEC (12212)¥,¥¥,¥Regular Academic Session¥,¥Su 1:00pm - 5:00pm¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥DHYG2UD130105669¥,¥DHYG2-UD 130 - Prin of Dh III Lec¥,¥001-LEC (12236)¥,¥¥,¥Regular Academic Session¥,¥Mo 2:00pm - 3:50pm¥,¥09/14/2020 - 11/30/2020¥,¥Rosemary Hays¥,¥Open¥,¥¥
¥DHYG2UD130105669¥,¥DHYG2-UD 130 - Prin of Dh III Lec¥,¥500-LEC (12237)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:00pm - 7:50pm¥,¥09/14/2020 - 11/30/2020¥,¥Rosemary Hays¥,¥Open¥,¥¥
¥DHYG2UD131105670¥,¥DHYG2-UD 131 - Principles of Dh III Clinic¥,¥001-CLI (12234)¥,¥¥,¥Regular Academic Session¥,¥Mo 8:30am - 12:30pm Tu 1:30pm - 5:30pm Fr 8:30am - 12:30pm Th 1:00pm - 5:00pm¥,¥09/14/2020 - 11/30/2020 09/08/2020 - 12/01/2020 09/04/2020 - 12/04/2020 09/03/2020 - 12/03/2020¥,¥Victoria M Benvenuto¥,¥Open¥,¥¥
¥DHYG2UD131105670¥,¥DHYG2-UD 131 - Principles of Dh III Clinic¥,¥002-CLI (12235)¥,¥¥,¥Regular Academic Session¥,¥Mo 8:30am - 12:30pm We 8:30am - 12:30pm Fr 8:30am - 12:30pm¥,¥09/14/2020 - 11/30/2020 09/02/2020 - 12/02/2020 09/04/2020 - 12/04/2020¥,¥Victoria M Benvenuto¥,¥Open¥,¥¥
¥DHYG2UD132105671¥,¥DHYG2-UD 132 - General & Oral Pathology¥,¥001-LEC (12238)¥,¥¥,¥Regular Academic Session¥,¥Th 9:00am - 11:50am¥,¥09/03/2020 - 12/03/2020¥,¥Arthi Kumar¥,¥Open¥,¥¥
¥DHYG2UD134105672¥,¥DHYG2-UD 134 - Pharmacology¥,¥001-LEC (12239)¥,¥¥,¥Regular Academic Session¥,¥We 4:30pm - 6:20pm¥,¥09/02/2020 - 12/02/2020¥,¥Thomas A Viola¥,¥Open¥,¥¥
¥DHYG2UD135105673¥,¥DHYG2-UD 135 - Preventive Dentistry & Public Health¥,¥001-LEC (12240)¥,¥¥,¥Regular Academic Session¥,¥We 1:00pm - 3:50pm¥,¥09/02/2020 - 12/02/2020¥,¥Kaitlin M Stier¥,¥Open¥,¥¥
¥DHYG2UD135105673¥,¥DHYG2-UD 135 - Preventive Dentistry & Public Health¥,¥500-LEC (12241)¥,¥¥,¥Regular Academic Session¥,¥Th 5:00pm - 7:50pm¥,¥09/03/2020 - 12/03/2020¥,¥Kaitlin M Stier¥,¥Open¥,¥¥
¥DHYG2UD137105675¥,¥DHYG2-UD 137 - Principles of DH III Clinic 1¥,¥500-CLI (12243)¥,¥¥,¥Regular Academic Session¥,¥Tu 5:30pm - 7:30pm¥,¥09/08/2020 - 12/08/2020¥,¥Victoria M Benvenuto¥,¥Open¥,¥¥
¥DHYG2UD139105676¥,¥DHYG2-UD 139 - Board Review¥,¥001-LEC (12254)¥,¥¥,¥Regular Academic Session¥,¥Th 5:00pm - 6:50pm¥,¥09/10/2020 - 11/19/2020¥,¥Stefania Willis¥,¥Open¥,¥¥
¥DHYG2UD149203819¥,¥DHYG2-UD 149 - Clinical Practicum Level II¥,¥001-CLI (12244)¥,¥¥,¥Regular Academic Session¥,¥Fr 12:00am - 12:00am¥,¥09/04/2020 - 12/04/2020¥,¥Victoria M Benvenuto¥,¥Open¥,¥¥
¥MAINTUD4747105736¥,¥MAINT-UD 4747 - Maintain Matriculation¥,¥001-MAM (12211)¥,¥¥,¥For Registrar Use Only¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥CUSPGX5002209356¥,¥CUSP-GX 5002 - Principles of Urban Informatics¥,¥001-LEC (8240)¥,¥¥,¥Regular Academic Session¥,¥Tu 12:25pm - 2:55pm¥,¥09/02/2020 - 12/13/2020¥,¥Stanislav Sobolevsky¥,¥Open¥,¥¥
¥CUSPGX5002209356¥,¥CUSP-GX 5002 - Principles of Urban Informatics¥,¥002-LEC (8244)¥,¥¥,¥Regular Academic Session¥,¥We 6:00pm - 8:30pm¥,¥09/02/2020 - 12/13/2020¥,¥Stanislav Sobolevsky¥,¥Open¥,¥¥
¥CUSPGX5009233879¥,¥CUSP-GX 5009 - Innovative City Governance¥,¥001-LEC (22829)¥,¥¥,¥Regular Academic Session¥,¥Th 6:00pm - 8:30pm¥,¥09/02/2020 - 12/13/2020¥,¥Victoria Alsina Burgues¥,¥Open¥,¥¥
¥CUSPGX6004209362¥,¥CUSP-GX 6004 - Advanced Topics in Urban Science & Informatics¥,¥001-LEC (21970)¥,¥Urban Transportation & Logistics Systems¥,¥Regular Academic Session¥,¥Tu 6:00pm - 8:30pm¥,¥09/02/2020 - 12/13/2020¥,¥Ying Jun Joseph Chow¥,¥Open¥,¥¥
¥CUSPGX6007233702¥,¥CUSP-GX 6007 - Advanced Topics in Urban Science & Informatics¥,¥001-LEC (22096)¥,¥Future of Work¥,¥Regular Academic Session¥,¥MoWe 10:00am - 11:50am¥,¥09/02/2020 - 12/13/2020¥,¥Beth S. Noveck¥,¥Open¥,¥¥
¥CUSPGX7002222538¥,¥CUSP-GX 7002 - Urban Spatial Analytics¥,¥001-LEC (8245)¥,¥¥,¥Regular Academic Session¥,¥Mo 10:30am - 12:00pm¥,¥09/02/2020 - 12/13/2020¥,¥Paul Torrens¥,¥Open¥,¥¥
¥CUSPGX7002222538¥,¥CUSP-GX 7002 - Urban Spatial Analytics¥,¥002-LAB (8249)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:15pm - 1:15pm¥,¥09/02/2020 - 12/13/2020¥,¥Paul Torrens¥,¥Open¥,¥¥
¥CUSPGX7002222538¥,¥CUSP-GX 7002 - Urban Spatial Analytics¥,¥003-LAB (8250)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:00pm - 7:00pm¥,¥09/02/2020 - 12/13/2020¥,¥Emily K Hansen¥,¥Open¥,¥¥
¥CUSPGX7003222207¥,¥CUSP-GX 7003 - Civic Analytics and Urban Intelligence¥,¥001-LEC (8247)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:45pm - 9:35pm¥,¥09/02/2020 - 12/13/2020¥,¥Alexander Shermansong, Neil S Kleiman¥,¥Open¥,¥¥
